ID,NAME,LAT,LONG,ELEVATION
517,precipitation517,17.86102253,102.79540421,163.80143737793
518,precipitation518,17.85178335,102.73216897,162.264007568359
519,precipitation519,17.84364328,102.70304429,150.777847290039
520,precipitation520,17.89811208,102.53759943,161.196411132812
521,precipitation521,17.86174315,101.56737916,196.811141967773
522,precipitation522,17.90381069,103.73630956,140.351608276367
523,precipitation523,17.91284717,102.35577567,191.466812133789
524,precipitation524,17.73055799,102.66801675,173.291152954102
525,precipitation525,17.98078026,101.4475311,254.204162597656
526,precipitation526,17.76224974,102.56194522,173.176712036133
527,precipitation527,17.76584161,103.77891463,155.632797241211
528,precipitation528,17.99920828,103.40364618,162.914215087891
529,precipitation529,17.8710985,102.16814486,228.851898193359
530,precipitation530,17.73139435,101.49471205,236.527069091797
531,precipitation531,17.7573744,103.42584069,166.178466796875
532,precipitation532,17.84117164,103.93277464,162.18977355957
533,precipitation533,18.03311828,103.87130513,155.852462768555
534,precipitation534,17.6953046,103.27176457,161.08268737793
535,precipitation535,17.83949598,101.11400792,473.809844970703
536,precipitation536,17.8558709,101.24642524,447.445037841797
537,precipitation537,18.00153527,105.41859307,1109.4296875
538,precipitation538,17.8779586,105.51189703,721.732421875
539,precipitation539,17.78260159,105.29228698,564.521789550781
540,precipitation540,17.82986945,105.07507107,554.047241210938
541,precipitation541,17.73382022,105.19948567,516.724365234375
542,precipitation542,17.6464857,103.49357179,188.687835693359
543,precipitation543,17.69816339,102.45146506,178.976974487305
544,precipitation544,17.73447348,104.06940289,140.236129760742
545,precipitation545,17.57990699,101.43917417,353.465576171875
546,precipitation546,17.53183894,102.42694232,185.473648071289
547,precipitation547,17.7195364,104.19161725,155.306060791016
548,precipitation548,17.65131101,104.32287732,145.448532104492
549,precipitation549,17.83112998,104.1923598,163.387130737305
550,precipitation550,17.85327484,104.33410703,142.11669921875
551,precipitation551,17.88733619,104.4959913,160.843994140625
552,precipitation552,17.85666333,104.64283156,169.577728271484
553,precipitation553,17.61192368,104.16418605,141.668869018555
554,precipitation554,17.63059365,104.62809896,143.867294311523
555,precipitation555,17.65840888,104.74013393,217.490829467773
556,precipitation556,17.6643072,103.37293402,180.554992675781
557,precipitation557,17.60125067,104.39454013,149.586502075195
558,precipitation558,17.65210184,104.5158765,173.2451171875
559,precipitation559,17.63500516,101.19491554,320.696502685547
560,precipitation560,17.65120221,101.33115211,264.007537841797
561,precipitation561,17.52751836,104.2451494,151.152236938477
562,precipitation562,17.69199986,105.5263815,785.293823242188
563,precipitation563,17.65243534,102.18407335,219.656692504883
564,precipitation564,17.59714415,102.29022722,187.702026367188
565,precipitation565,17.79051722,103.10629595,170.579193115234
566,precipitation566,17.81656423,104.90614776,283.924041748047
567,precipitation567,17.77612834,105.21737163,584.061584472656
568,precipitation568,17.65890669,102.33663307,206.899307250977
569,precipitation569,17.56262018,101.26352361,522.08154296875
570,precipitation570,17.59474102,105.26981059,184.279647827148
571,precipitation571,17.62146075,104.56597684,163.829528808594
572,precipitation572,17.61861868,104.60746282,157.888687133789
573,precipitation573,17.5283005,102.14588074,268.31103515625
574,precipitation574,17.54610203,101.17304429,535.827331542969
575,precipitation575,17.53327901,102.98077578,199.111145019531
576,precipitation576,17.59200905,103.79917627,161.094818115234
577,precipitation577,17.60143128,101.02374081,712.765441894531
578,precipitation578,17.67215454,102.80395024,160.944946289062
579,precipitation579,17.66539791,101.70051496,241.139373779297
580,precipitation580,17.4521761,103.43366242,167.423645019531
581,precipitation581,17.47359446,101.13540941,432.610290527344
582,precipitation582,17.5987953,101.83598501,327.816528320312
583,precipitation583,17.59543265,104.9854778,363.020965576172
584,precipitation584,17.55026392,105.14645177,570.887817382812
585,precipitation585,17.41799695,101.00685801,776.41064453125
586,precipitation586,17.40492201,102.8666534,171.369857788086
587,precipitation587,17.48620543,101.63058702,326.787628173828
588,precipitation588,17.5027048,105.44563486,167.632308959961
589,precipitation589,17.54320882,105.79920576,201.598541259766
590,precipitation590,17.40780164,102.31120323,200.727096557617
591,precipitation591,17.43984441,104.45005492,155.375
592,precipitation592,17.49732292,102.76050082,177.905792236328
593,precipitation593,17.5094252,104.67865666,153.281677246094
594,precipitation594,17.48634995,104.87580702,464.376739501953
595,precipitation595,17.40712984,101.3545274,705.498046875
596,precipitation596,17.32778584,103.65493601,168.808044433594
597,precipitation597,17.38104237,101.60798196,472.595916748047
598,precipitation598,17.27498731,102.74410423,224.32275390625
599,precipitation599,17.39513536,103.06914357,192.170211791992
600,precipitation600,17.44339593,105.16997588,176.174301147461
601,precipitation601,17.14807575,102.86973269,191.640472412109
602,precipitation602,17.19431293,103.12072806,171.871276855469
603,precipitation603,17.20477974,105.37569085,176.039596557617
604,precipitation604,17.19476433,104.94220584,150.622817993164
605,precipitation605,17.28310448,105.1087231,166.927627563477
606,precipitation606,17.1421703,105.74421768,257.005004882812
607,precipitation607,17.09538145,104.99808555,160.524475097656
608,precipitation608,17.04412251,105.09109805,184.223999023438
609,precipitation609,17.05729115,105.79192494,202.614730834961
610,precipitation610,17.051074,105.58003752,185.758758544922
611,precipitation611,17.06496958,105.32224842,186.939193725586
612,precipitation612,17.15783935,101.62068794,276.457153320312
613,precipitation613,17.12750973,104.35200675,162.627853393555
614,precipitation614,17.09966381,104.7742006,124
615,precipitation615,17.15024574,104.50880753,165.874465942383
616,precipitation616,17.01416353,104.90296111,162.818893432617
617,precipitation617,16.93936144,105.81403032,203.328125
618,precipitation618,17.04517382,103.230698,187.943862915039
619,precipitation619,16.9467683,103.05684401,206.213653564453
620,precipitation620,16.93949656,104.49775202,155.464828491211
621,precipitation621,16.94828047,104.11049923,259.678924560547
622,precipitation622,17.0457975,102.05762116,238.905181884766
623,precipitation623,16.89592304,102.26568712,180.482070922852
624,precipitation624,17.06471984,102.25244002,231.054718017578
625,precipitation625,16.94795354,101.82624702,252.846832275391
626,precipitation626,16.87420401,102.22905874,190.966171264648
627,precipitation627,16.98275346,104.67786777,137.857238769531
628,precipitation628,16.93208347,104.80671418,135.94140625
629,precipitation629,17.00824535,106.03185139,250.032073974609
630,precipitation630,16.95816555,106.18609378,354.919494628906
631,precipitation631,16.88235598,102.02236336,237.658645629883
632,precipitation632,17.22482019,102.23848419,237.096115112305
633,precipitation633,16.86989456,104.73696346,146.745315551758
634,precipitation634,16.83490407,102.3119158,181.019393920898
635,precipitation635,16.85802748,101.71312438,911.852355957031
636,precipitation636,16.81615777,104.96895426,166.581512451172
637,precipitation637,16.82713192,102.45766085,168
638,precipitation638,16.9337126,103.35799245,167.092926025391
639,precipitation639,17.03937743,103.51676825,197.549758911133
640,precipitation640,16.79324621,102.54242728,168
641,precipitation641,16.94379371,102.57567595,203.701461791992
642,precipitation642,16.91885139,105.28260069,185.89599609375
643,precipitation643,16.92192335,105.48762292,170.223007202148
644,precipitation644,16.89842867,106.44352211,272.54150390625
645,precipitation645,16.80866067,102.5735577,178.612564086914
646,precipitation646,16.91481321,103.63240165,195.675903320312
647,precipitation647,16.77148984,103.68659541,186.755905151367
648,precipitation648,16.86714532,102.70413672,200.016006469727
649,precipitation649,16.92385949,102.82019644,186.317367553711
650,precipitation650,16.86724302,105.68201149,208.621673583984
651,precipitation651,16.74616606,102.11623902,252.5
652,precipitation652,16.76121697,106.50725786,576.405395507812
653,precipitation653,16.74167033,105.72989869,228.58918762207
654,precipitation654,16.77820234,103.44279486,155
655,precipitation655,16.77696725,103.49010075,177.70556640625
656,precipitation656,16.80087538,104.74739138,116.240493774414
657,precipitation657,16.79588293,104.62107002,153.530471801758
658,precipitation658,16.68880571,102.32856181,199.678680419922
659,precipitation659,16.74523708,106.28793292,285.890197753906
660,precipitation660,16.6795824,102.72433608,185.848999023438
661,precipitation661,16.76391069,102.9557783,183.83381652832
662,precipitation662,16.79950794,106.1310994,220.832382202148
663,precipitation663,16.7233019,106.21482085,221.279663085938
664,precipitation664,16.65306283,103.25587203,185.560440063477
665,precipitation665,16.69576053,103.41530951,160.822540283203
666,precipitation666,16.654945,103.8478387,175.140487670898
667,precipitation667,16.70571764,104.03438086,180.592254638672
668,precipitation668,16.59919399,104.53795251,157.111907958984
669,precipitation669,16.75501178,104.35901348,175.712860107422
670,precipitation670,16.58454807,104.74076895,116
671,precipitation671,16.69317885,104.82522882,179.466735839844
672,precipitation672,16.52963848,104.73992148,116
673,precipitation673,16.72653817,105.92693698,215.110702514648
674,precipitation674,16.5688561,106.01750579,223.114044189453
675,precipitation675,16.64828089,105.14892823,154.595397949219
676,precipitation676,12.81438958,107.2625217,241.08349609375
677,precipitation677,12.76343864,105.78736816,72.4365005493164
678,precipitation678,12.81336488,107.43996341,253.462249755859
679,precipitation679,12.86532404,108.33276488,569.720703125
680,precipitation680,12.64102428,108.62344023,494.679046630859
681,precipitation681,12.68278982,107.85816252,336.142211914062
682,precipitation682,12.7305312,106.02408809,17.7592372894287
683,precipitation683,12.62684146,108.05582804,464.389099121094
684,precipitation684,12.5859518,107.53676721,441.938873291016
685,precipitation685,12.4962436,107.44175308,599.001831054688
686,precipitation686,12.7001144,106.31369166,53.8945617675781
687,precipitation687,12.67018184,108.34863387,467.952514648438
688,precipitation688,12.56384931,107.93076649,345.894134521484
689,precipitation689,12.48284617,107.36391166,577.347717285156
690,precipitation690,12.63257784,108.22730781,474.02880859375
691,precipitation691,12.52813072,108.35686931,435.204681396484
692,precipitation692,12.50081549,106.83138027,147.834182739258
693,precipitation693,12.50639794,108.01767745,424.959838867188
694,precipitation694,12.44863845,108.55821517,596.472290039062
695,precipitation695,12.55090279,106.01988619,5.33619213104248
696,precipitation696,12.45125344,106.02172796,-24
697,precipitation697,12.54336765,105.85795032,37.3961791992188
698,precipitation698,12.44728191,106.0229027,-24
699,precipitation699,12.4951866,106.19810245,31.7040004730225
700,precipitation700,12.46693925,106.06457926,13.4133338928223
701,precipitation701,16.70424302,105.30160496,160.501419067383
702,precipitation702,16.49774709,104.70094887,148.428741455078
703,precipitation703,16.57714968,104.91207564,164.784118652344
704,precipitation704,16.62254555,101.89098284,245.574935913086
705,precipitation705,16.46390623,102.31848249,185.444808959961
706,precipitation706,16.51975492,102.46470065,184.892501831055
707,precipitation707,16.32134695,102.26948472,212.526138305664
708,precipitation708,16.52678776,106.32869937,247.744277954102
709,precipitation709,16.58736386,102.93805997,162.447906494141
710,precipitation710,16.62470256,103.10903544,193.566589355469
711,precipitation711,16.51423998,101.64114893,777.773254394531
712,precipitation712,16.50764509,102.68471985,174.545440673828
713,precipitation713,16.39122083,102.63692495,166.710342407227
714,precipitation714,16.46227537,106.5608494,398.949401855469
715,precipitation715,16.37877505,102.1197683,207.719650268555
716,precipitation716,16.39152719,102.80621864,155.827972412109
717,precipitation717,16.54034099,106.16107664,287.919952392578
718,precipitation718,16.39708738,106.20354645,196.712188720703
719,precipitation719,16.34697898,106.29893442,458.012969970703
720,precipitation720,16.3470948,106.43763327,356.167541503906
721,precipitation721,16.38319135,102.99169951,161.234313964844
722,precipitation722,16.48958213,102.82392876,179.775115966797
723,precipitation723,16.33504049,103.00915556,155.822998046875
724,precipitation724,16.51417424,103.45495596,138.913528442383
725,precipitation725,16.33474225,102.876441,164.332443237305
726,precipitation726,16.43466712,103.55731416,145.976577758789
727,precipitation727,16.51206541,103.68790787,159.545318603516
728,precipitation728,16.38257188,103.36626533,143.356994628906
729,precipitation729,16.47039401,105.84381396,175.308853149414
730,precipitation730,16.47385393,104.05226448,145.334182739258
731,precipitation731,16.25788875,101.90724045,247.726318359375
732,precipitation732,16.39035696,104.57517253,161.472778320312
733,precipitation733,16.44569688,104.86193426,129.880432128906
734,precipitation734,16.34488205,104.21590609,158.439971923828
735,precipitation735,16.24470028,102.93580347,158.083877563477
736,precipitation736,16.3823751,103.04721426,171.416091918945
737,precipitation737,16.46931299,105.68218321,170.376174926758
738,precipitation738,16.25346007,104.93219535,153.928527832031
739,precipitation739,16.38498364,105.01355729,140.367797851562
740,precipitation740,16.32850652,106.01753944,209.763381958008
741,precipitation741,16.42916325,105.14473204,202.638168334961
742,precipitation742,16.4176559,105.27043956,147.278091430664
743,precipitation743,16.32467355,105.72111317,145.402969360352
744,precipitation744,16.46820999,106.70112862,229.051895141602
745,precipitation745,16.26345888,105.82518071,147.445434570312
746,precipitation746,16.54650879,105.4952827,184.214828491211
747,precipitation747,16.25236903,105.75980208,145.377746582031
748,precipitation748,16.39191085,103.14024292,160.899673461914
749,precipitation749,16.26771682,103.10986974,143.26383972168
750,precipitation750,16.25275339,105.24913201,156.259872436523
751,precipitation751,16.26530311,105.2831637,128.166473388672
752,precipitation752,16.33267937,103.25716866,156.515808105469
753,precipitation753,16.23045965,105.546368,159.783020019531
754,precipitation754,16.34041653,103.71783527,147.354187011719
755,precipitation755,16.2397432,103.18765887,140.376190185547
756,precipitation756,16.20880231,103.29247873,143.053009033203
757,precipitation757,16.17975374,103.55025813,140.4443359375
758,precipitation758,16.21979204,103.23177913,142.437408447266
759,precipitation759,16.20393495,106.75377378,1071.53564453125
760,precipitation760,16.28279931,106.56547221,349.747619628906
761,precipitation761,16.07900735,103.23511619,166.812194824219
762,precipitation762,16.1604417,103.37239037,141.060562133789
763,precipitation763,16.07368809,103.43971074,154.172546386719
764,precipitation764,16.15431167,105.99084252,174.917755126953
765,precipitation765,16.2342443,102.7322273,151.069091796875
766,precipitation766,16.28453694,103.95268736,149.607009887695
767,precipitation767,16.19963279,104.10943619,162.025619506836
768,precipitation768,16.16024481,106.3371505,270.731658935547
769,precipitation769,16.26159172,101.51682402,984.838134765625
770,precipitation770,16.27965278,101.70013847,810.113037109375
771,precipitation771,16.22224108,102.50085035,220.26350402832
772,precipitation772,16.11267907,103.02601998,166.003494262695
773,precipitation773,16.08771513,102.65394543,167.229370117188
774,precipitation774,16.21903043,105.03392821,140.993133544922
775,precipitation775,16.18545415,102.24557479,211.001022338867
776,precipitation776,16.07252928,102.16761819,216.091979980469
777,precipitation777,16.04208932,102.51040895,198.845626831055
778,precipitation778,16.20057641,107.15791339,704.022155761719
779,precipitation779,16.06180541,104.88712036,170.859390258789
780,precipitation780,16.14801607,105.36994015,159.4765625
781,precipitation781,16.04131441,105.25598851,111.749862670898
782,precipitation782,16.09164525,105.12622941,136.374816894531
783,precipitation783,16.00734357,102.77358024,173.195358276367
784,precipitation784,16.14095988,101.42878067,566.174560546875
785,precipitation785,16.0437781,107.02617259,571.304992675781
786,precipitation786,16.00451532,107.27261506,876.481140136719
787,precipitation787,16.04687414,106.65841358,510.981689453125
788,precipitation788,16.0480199,105.87510181,416.387512207031
789,precipitation789,16.01041895,101.56788629,228.521026611328
790,precipitation790,16.07279675,101.67701831,231.975524902344
791,precipitation791,16.03057623,105.33269513,118.359169006348
792,precipitation792,15.96361369,105.12082743,149.512268066406
793,precipitation793,16.03002245,102.31882234,181.049087524414
794,precipitation794,15.98260429,101.67880608,211.524230957031
795,precipitation795,16.05806719,101.80961083,227.383666992188
796,precipitation796,16.12580569,104.63491294,167.929962158203
797,precipitation797,16.00806303,104.6827398,147.92741394043
798,precipitation798,16.22607283,104.47812309,158.965286254883
799,precipitation799,15.9890782,104.52205338,143.218566894531
800,precipitation800,15.89659442,101.40286169,272.730102539062
801,precipitation801,16.12414023,104.08050814,151.714431762695
802,precipitation802,16.03881319,104.15904331,172.204055786133
803,precipitation803,16.18200748,103.81037143,140.016220092773
804,precipitation804,16.05026143,106.20838585,190.795806884766
805,precipitation805,15.95293473,106.45505366,222.583999633789
806,precipitation806,15.977817,103.69692033,138.725341796875
807,precipitation807,16.01855283,103.95869782,125.141830444336
808,precipitation808,15.92690078,104.08085676,136.377075195312
809,precipitation809,15.92392251,105.8199333,293.539703369141
810,precipitation810,15.92177802,102.32091164,166.377182006836
811,precipitation811,15.86302642,105.23227054,159.158264160156
812,precipitation812,15.95506236,105.34669195,135.871810913086
813,precipitation813,15.8383476,107.10412288,763.659118652344
814,precipitation814,15.84571626,105.36909926,141.584045410156
815,precipitation815,15.88875572,105.51914768,149.412033081055
816,precipitation816,15.88936864,103.96065277,127.182601928711
817,precipitation817,15.83246787,104.07292692,126.458679199219
818,precipitation818,15.86921577,104.19732078,154.838195800781
819,precipitation819,15.88747462,101.67894687,213.431030273438
820,precipitation820,15.80557805,103.87313557,131.274185180664
821,precipitation821,15.7729854,102.40505782,173.675994873047
822,precipitation822,15.7411524,105.3165047,181.757476806641
823,precipitation823,15.83475653,105.39597473,137.920959472656
824,precipitation824,15.90005658,106.26551954,193.561584472656
825,precipitation825,15.79156461,104.08557895,127.700164794922
826,precipitation826,15.74093469,101.71968692,228.869110107422
827,precipitation827,15.91211566,101.8627903,236.335571289062
828,precipitation828,15.75279552,101.81934066,192.271606445312
829,precipitation829,15.96023389,102.04317788,200.016494750977
830,precipitation830,15.74822444,102.14611812,169.57568359375
831,precipitation831,15.76484916,102.23166761,175.541412353516
832,precipitation832,15.80777173,101.52721162,290.522430419922
833,precipitation833,15.85411945,102.90497892,183.648818969727
834,precipitation834,15.86903072,103.02117154,168.930557250977
835,precipitation835,15.68036426,106.26173471,213.031997680664
836,precipitation836,15.70435142,101.82515846,189.507583618164
837,precipitation837,15.67630963,101.52335778,297.744750976562
838,precipitation838,15.69894964,102.03529043,181.188354492188
839,precipitation839,15.74082144,106.09870616,152.77799987793
840,precipitation840,15.97481209,104.33135323,164.121826171875
841,precipitation841,15.88682904,104.50389168,130.944931030273
842,precipitation842,15.8118879,104.74580489,154.437316894531
843,precipitation843,15.78586254,104.85356708,154.078262329102
844,precipitation844,15.56924991,102.113994,184.093795776367
845,precipitation845,15.74244102,105.77146849,150.290405273438
846,precipitation846,15.64387484,104.6265246,111.765602111816
847,precipitation847,15.64473902,104.78597551,124.414611816406
848,precipitation848,15.67339286,106.48222282,192.508728027344
849,precipitation849,15.63169181,105.97879995,175.442245483398
850,precipitation850,15.79437067,103.34429138,143.652587890625
851,precipitation851,15.7643004,103.60817291,151.612030029297
852,precipitation852,15.58968574,107.07375847,1026.86791992188
853,precipitation853,15.83746606,106.83261749,758.426940917969
854,precipitation854,15.57217269,106.9082018,508.989044189453
855,precipitation855,15.46924282,106.16298379,519.004821777344
856,precipitation856,15.54659493,104.74995409,122.49210357666
857,precipitation857,15.77034136,104.9608924,140.525146484375
858,precipitation858,15.57714004,101.6273268,244.653366088867
859,precipitation859,15.52991306,101.85470155,201.65202331543
860,precipitation860,15.7583478,102.68044382,154.806304931641
861,precipitation861,15.53296603,102.65731529,159.248718261719
862,precipitation862,15.59032747,105.50061421,177.54801940918
863,precipitation863,15.70206814,105.57479093,246.670593261719
864,precipitation864,15.71044091,105.07089463,151.755126953125
865,precipitation865,15.59179803,105.09738392,136.091003417969
866,precipitation866,15.47224686,102.35053526,180.296417236328
867,precipitation867,15.59939001,102.38732602,168.379287719727
868,precipitation868,15.50388859,104.88230541,146.244140625
869,precipitation869,15.49549581,104.99149105,108.180015563965
870,precipitation870,15.61730294,103.1375606,140.682556152344
871,precipitation871,15.64224727,103.01100357,145.725341796875
872,precipitation872,15.59556472,103.94146826,125.202102661133
873,precipitation873,15.64083902,104.100045,124.783996582031
874,precipitation874,15.43844072,107.06701228,1086.98828125
875,precipitation875,15.44383213,106.26929386,704.0615234375
876,precipitation876,15.4687436,101.53524138,254.476501464844
877,precipitation877,15.47113427,103.6337928,126.826972961426
878,precipitation878,15.52583779,102.56341683,157.333419799805
879,precipitation879,15.40418341,102.77720502,141.27734375
880,precipitation880,15.36141349,102.52321627,140.037811279297
881,precipitation881,15.54609968,102.94756669,152.865127563477
882,precipitation882,15.51410533,105.8335044,148.692001342773
883,precipitation883,15.3933162,106.02250663,385.244812011719
884,precipitation884,15.3800692,102.86162526,143.070129394531
885,precipitation885,15.36867744,103.01907722,138.928115844727
886,precipitation886,15.57814864,103.30130418,131.489624023438
887,precipitation887,15.3591805,103.67602532,123.356002807617
888,precipitation888,15.40541616,103.50070745,128.609039306641
889,precipitation889,15.42904165,103.26401755,133.434692382812
890,precipitation890,15.39366538,103.82965233,108.661422729492
891,precipitation891,15.31113523,103.89200326,123.735275268555
892,precipitation892,15.34666913,103.18112483,132.742797851562
893,precipitation893,15.3640537,103.28081547,126.958702087402
894,precipitation894,15.31114267,102.74797308,196.368316650391
895,precipitation895,15.35035191,104.09562868,112.739501953125
896,precipitation896,15.49432914,103.84385107,120.847999572754
897,precipitation897,15.32987226,102.66674474,140.038528442383
898,precipitation898,15.34376264,104.12953786,114.072311401367
899,precipitation899,15.43060826,104.11553923,129.348510742188
900,precipitation900,15.26649653,103.75909283,129.387466430664
901,precipitation901,15.42504404,105.56882529,333.757598876953
902,precipitation902,15.31104901,104.35240208,122.027458190918
903,precipitation903,15.51365762,104.29808297,117.107421875
904,precipitation904,15.2858569,103.33659352,132.652542114258
905,precipitation905,15.34162905,103.59658868,146.897796630859
906,precipitation906,15.40661531,105.06236435,110.968559265137
907,precipitation907,15.32429637,105.13480244,125.068061828613
908,precipitation908,15.31637844,107.56506591,1100.73913574219
909,precipitation909,15.52122231,105.29071274,139.643951416016
910,precipitation910,15.52975699,104.47599501,124.46858215332
911,precipitation911,15.33943254,106.51322521,787
912,precipitation912,15.44507577,106.7476202,161.155120849609
913,precipitation913,15.31610997,104.5633998,122.823226928711
914,precipitation914,15.47660196,107.31284378,1237.06274414062
915,precipitation915,15.28949675,107.45405324,555.103210449219
916,precipitation916,15.34451875,102.30279012,164.354187011719
917,precipitation917,15.296741,102.55240758,140
918,precipitation918,15.34786212,105.84132071,119.62670135498
919,precipitation919,15.31123588,106.00994506,315.414306640625
920,precipitation920,15.2720812,106.67403354,200.839996337891
921,precipitation921,15.27121318,105.82386788,118.883026123047
922,precipitation922,15.28818442,105.42175871,109.306365966797
923,precipitation923,15.26165993,105.48195339,139.088195800781
924,precipitation924,15.31713528,102.15154052,176.420227050781
925,precipitation925,15.29723363,105.32922898,118.206962585449
926,precipitation926,15.28115068,106.74751965,129.466369628906
927,precipitation927,15.28905972,106.93601028,217.617568969727
928,precipitation928,15.17427318,107.56659312,1252.34448242188
929,precipitation929,15.31001373,105.22198869,125.637145996094
930,precipitation930,15.34102857,104.69564103,119.928001403809
931,precipitation931,15.38208186,104.81053195,127.43953704834
932,precipitation932,15.23016757,106.06273831,907.940490722656
933,precipitation933,15.24376741,104.81681983,111.132385253906
934,precipitation934,15.19973501,102.3444452,148.73030090332
935,precipitation935,15.19380962,102.89752367,168.554962158203
936,precipitation936,15.26632075,104.97104502,127.470024108887
937,precipitation937,15.230103,104.81797401,120.42259979248
938,precipitation938,15.23367949,101.53741118,243.048309326172
939,precipitation939,15.28215727,105.6223911,523.678039550781
940,precipitation940,15.19882887,102.22598002,153.571105957031
941,precipitation941,15.23415152,105.8019943,113.030723571777
942,precipitation942,15.09925335,101.56373003,291.950469970703
943,precipitation943,15.31141849,107.26134498,1119.98120117188
944,precipitation944,15.19517553,102.52506455,161.673431396484
945,precipitation945,15.29928131,102.01094952,188.97981262207
946,precipitation946,15.14348861,107.44550239,1153.23791503906
947,precipitation947,15.03008913,102.51586991,178.158889770508
948,precipitation948,15.20403664,105.1116647,137.106002807617
949,precipitation949,15.22585046,104.22066663,121.8798828125
950,precipitation950,15.17780047,105.69373483,96.7961883544922
951,precipitation951,15.17627415,103.11733787,152.668838500977
952,precipitation952,15.14880392,102.39865139,150.761184692383
953,precipitation953,15.10717316,105.26415068,125.27872467041
954,precipitation954,15.08549004,104.49539863,124.449226379395
955,precipitation955,15.12546887,104.41181086,148.807113647461
956,precipitation956,15.2220966,104.61350851,119.713180541992
957,precipitation957,15.18423921,106.71685555,487.773162841797
958,precipitation958,15.10711689,102.14225767,171.976165771484
959,precipitation959,15.21384548,103.44539995,140.232650756836
960,precipitation960,15.25234499,101.79578045,196.044006347656
961,precipitation961,15.11067416,102.08210246,160.210952758789
962,precipitation962,15.03368748,106.75556917,960.265441894531
963,precipitation963,15.11816338,105.59630086,104.374183654785
964,precipitation964,15.15204421,105.84717975,420.501861572266
965,precipitation965,15.10845718,103.61648876,139.412322998047
966,precipitation966,15.08839176,101.89324009,199.445495605469
967,precipitation967,15.12357859,107.31063221,412.785858154297
968,precipitation968,15.19453245,107.10464368,990.76708984375
969,precipitation969,15.1776893,107.20541195,794.655822753906
970,precipitation970,15.02408384,103.82637347,146.473175048828
971,precipitation971,15.18644025,103.93140259,135.204284667969
972,precipitation972,15.00814852,107.36917428,1218.07727050781
973,precipitation973,14.99583424,104.9259677,144.43034362793
974,precipitation974,15.07227497,103.34490059,163.259811401367
975,precipitation975,15.04223721,104.81765629,124.667778015137
976,precipitation976,15.04147066,106.89473678,105.302215576172
977,precipitation977,14.92552454,107.09504942,634.931701660156
978,precipitation978,14.71282997,103.50567169,154.386093139648
979,precipitation979,14.83180067,103.351345,152.496978759766
980,precipitation980,14.86020602,103.90062349,141.361633300781
981,precipitation981,14.968839,105.8146871,147.14762878418
982,precipitation982,14.84194886,105.92938954,90.7560348510742
983,precipitation983,14.71218119,104.56672713,143.5390625
984,precipitation984,14.79383131,105.15638697,146.725280761719
985,precipitation985,14.77627167,104.93333039,140.042297363281
986,precipitation986,14.67816238,101.57681557,372.523986816406
987,precipitation987,14.70753373,104.02390037,151
988,precipitation988,14.81253295,102.41877363,179.222183227539
989,precipitation989,14.82895431,106.76418198,78.7054977416992
990,precipitation990,15.01677304,106.44855872,886.1962890625
991,precipitation991,14.97622109,106.35820091,593.228515625
992,precipitation992,14.75592747,106.78625734,90.4131240844727
993,precipitation993,14.80026463,107.50579613,323.020751953125
994,precipitation994,14.78303509,105.91511488,84.9288864135742
995,precipitation995,14.81102287,106.02411794,200.491714477539
996,precipitation996,14.75333883,103.29028853,160.013305664062
997,precipitation997,14.69126796,101.80265154,262.993286132812
998,precipitation998,14.84983661,106.1526444,241.311569213867
999,precipitation999,14.64269619,106.86021106,282.504241943359
1000,precipitation1000,14.74489874,101.98384868,211.3046875
1001,precipitation1001,14.73975339,107.16492037,206.615081787109
1002,precipitation1002,14.53384595,104.13172481,203.004821777344
1003,precipitation1003,14.68842862,102.15150369,182.13427734375
1004,precipitation1004,14.89569434,102.20254283,172.928573608398
1005,precipitation1005,14.76035086,102.72347365,203.039901733398
1006,precipitation1006,14.58756949,103.40878741,166.069320678711
1007,precipitation1007,14.6890417,103.25418887,134.079513549805
1008,precipitation1008,14.71563166,106.67985668,80.1519241333008
1009,precipitation1009,14.70476636,104.09185956,149.520309448242
1010,precipitation1010,14.59795171,102.57101757,212.378768920898
1011,precipitation1011,14.57269521,103.76058315,178.229919433594
1012,precipitation1012,14.72285783,106.19503446,150.100891113281
1013,precipitation1013,14.87604121,106.27787623,323.49951171875
1014,precipitation1014,14.57688342,103.86489777,177.479125976562
1015,precipitation1015,14.72040312,107.69940978,652.37353515625
1016,precipitation1016,14.78152947,107.86109687,753.0625
1017,precipitation1017,14.59919689,106.04437238,280.537994384766
1018,precipitation1018,14.66597967,103.08047813,160.210037231445
1019,precipitation1019,14.51809213,103.34192028,173.379241943359
1020,precipitation1020,14.61559485,107.42502038,485.544006347656
1021,precipitation1021,14.80047237,104.44472866,140.189071655273
1022,precipitation1022,14.4957566,104.33361148,258.024627685547
1023,precipitation1023,14.60364205,107.80649222,667.411987304688
1024,precipitation1024,14.79255532,107.97942367,1108.08471679688
1025,precipitation1025,14.58903412,104.89964822,150.739883422852
1026,precipitation1026,14.62141089,104.21498306,150.051223754883
1027,precipitation1027,14.47947448,104.05587365,187.874771118164
1028,precipitation1028,14.8121396,105.40986903,155.343780517578
1029,precipitation1029,14.54412535,101.99125342,223.468032836914
1030,precipitation1030,14.74495529,103.69451909,149.241516113281
1031,precipitation1031,14.58615883,101.42972183,432.592498779297
1032,precipitation1032,14.49072066,104.43724821,235.260192871094
1033,precipitation1033,14.48454295,103.97040505,196.725082397461
